key,opp_abbr,wy,p_id,isHome,careerStarts,careerGamesPlayedIn,isRookie,age,pastSeasonStarts,pastSeasonGamesPlayedIn,pastSeasonPasserRating,pastSeason4thComebacks,pastSeasonGameWinningDrives,pastSeasonAwards
OTI-201210210buf,BUF,7 | 2012,HassMa00,0,147,186,0,37,16,16,82.4,2,3,0
TAM-201210210tam,NOR,7 | 2012,FreeJo00,1,40,41,0,24,15,15,74.6,1,2,0
NOR-201210210tam,TAM,7 | 2012,BreeDr00,0,153,154,0,33,16,16,110.6,3,4,1
HTX-201210210htx,RAV,7 | 2012,SchaMa00,1,66,102,0,31,10,10,96.8,0,1,0
RAV-201210210htx,HTX,7 | 2012,FlacJo00,0,64,64,0,27,16,16,80.9,2,3,0
CLT-201210210clt,CLE,7 | 2012,LuckAn00,1,0,0,1,23,0,0,0.0,0,0,0
CLE-201210210clt,CLT,7 | 2012,WeedBr00,0,0,0,1,29,0,0,0.0,0,0,0
CAR-201210210car,DAL,7 | 2012,NewtCa00,1,16,16,0,23,16,16,84.5,1,1,1
DAL-201210210car,CAR,7 | 2012,RomoTo00,0,77,99,0,32,16,16,102.5,4,4,0
NYG-201210210nyg,WAS,7 | 2012,MannEl00,1,119,121,0,31,16,16,92.9,5,6,1
WAS-201210210nyg,NYG,7 | 2012,GrifRo01,0,0,0,1,22,0,0,0.0,0,0,0
MIN-201210210min,CRD,7 | 2012,PondCh00,1,10,11,0,24,10,11,70.1,0,1,0
CRD-201210210min,MIN,7 | 2012,SkelJo00,0,11,13,0,24,7,8,68.9,4,5,0
