,0
rush_yards_per_attempt_w2lastTime,0.03596472749027714
receptions_w.1.1.1.1,0.03611860879581357
rush_attempts_w1last4thGame,0.036340620784693134
scrimmage_yards_per_touch_rtimeAvg,0.03637589195867503
receptions_w1last4thGame,0.03643615627806704
receiving_touchdowns_w2ceilTouchdowns,0.03660644978684908
receiving_yards_per_reception_w3last2thGame,0.03663611482481299
fumbles_lost_w1floorCompleted,0.03685100286213565
total_touchdowns_w2ceilTouchdowns,0.036866467287885146
rush_yards_rl,0.036866982310417525
5_OP_opp_yards_lost_from_sacks,0.03688103928142443
receiving_yards_rl,0.03690030054057199
yards_from_scrimmage_rl,0.036901699852749326
5_OP_opp_penalties,0.03717060906102575
total_touches_w1last4thGame,0.037235587398770545
last20_12,0.03796695900095409
5_OP_opp_pass_yards,0.03799450230015273
ppgAgainst,0.0381138574303247
rush_yards_per_attempt_w.1.1.1.1.1.1.1,0.0381250349696634
rush_touchdowns_w1sameLineup,0.038176303508959834
yards_from_scrimmage_owa,0.038336437870177674
rush_yards_r2.1.1.1.1.1.1.1,0.03845960380041622
touchdown_per_rush_w3.1.1.1.1.1.1.1,0.038728868791083504
last20_15,0.03911478634763154
total_touchdowns_w3timeAvg,0.03912354640191369
longest_reception_w3.1.1.1.1.1.1.1,0.039365497623447786
rush_yards_per_attempt_w3.1,0.039487912475368335
receiving_yards_per_reception_w.1,0.03958226761294878
touchdown_per_touch_rfloorAttempts,0.03971206912084176
sack_percentage_qspreadAvg,0.04006358029900402
times_pass_target_r2timeAvg,0.04013828816260953
catch_percentage_r.1.1.1.1.1.1,0.04017208884949117
completed_passes_oqs,0.040172987566111054
interception_percentage_qlastWeekRange,0.040650433862871586
completion_percentage_qlast3thGame,0.040805520524324075
rush_yards_per_attempt_q.1.1.1.1.1.1,0.0410149119621192
longest_rush_w2ceilCompleted,0.04104558836763317
completed_passes_oqa,0.04119789876597309
fumbles_lost_w3lastGameHomeAwayOpp,0.0416796927673211
fumbles_oqa,0.041748495653043206
td_percentage_q.1.1.1,0.041782748139043153
rush_yards_per_attempt_w1lastHomeAwayGame,0.04224786751781649
rush_touchdowns_w3timeAvg,0.042405098245945086
touchdown_per_rush_ora,0.04253347235973969
longest_reception_w.1.1,0.04264561787969097
receiving_touchdowns_rlastGameWeek,0.04278247651077742
rush_yards_per_attempt_qceilCompleted,0.043209199360305976
longest_rush_w3spreadAvg,0.04333989156781478
total_touches_w3.1.1.1,0.043933617436186845
catch_percentage_rhomeAvg,0.04400564654959502
rush_attempts_qceilAttempts,0.04426920456008967
touchdown_per_target_w.1.1.1.1.1.1,0.04434583040470941
times_pass_target_w1lastGameWeek,0.044447090083366926
catch_percentage_w1floorAttempts,0.04486299351702293
receiving_yards_per_target_r2l,0.04489684457868553
receiving_yards_per_reception_w2lastTime,0.04496795863767473
passing_yards_qouAvg,0.045560258528093034
quarterback_rating_qlast2thGame,0.045732552826151046
sack_percentage_q.1,0.0459112668759143
receiving_yards_r2spreadAvg,0.046419353841446194
receiving_yards_r2.1,0.04679309363727179
5_OPfumbles_lost,0.04757794240331366
longest_reception_ora,0.0476580028743648
yards_from_scrimmage_rsurfaceAvg,0.047900200076232295
rush_yards_w1last5thGame,0.048167786016897904
longest_rush_r2.1.1.1,0.048381526130440874
receiving_touchdowns_w3lastHomeAwayGame,0.048427633966978204
