key,opp_abbr,wy,time,surface,roof,stadium,weather,lineHit,simpleVl,month,ouHit,simpleOu
CLT-199711090clt,CIN,11 | 1997,0,1,0,84,Dome,1,2.5,11,1,40.5|o
CIN-199711090clt,CLT,11 | 1997,0,1,0,84,Dome,1,-2.5,11,1,40.5|o
DAL-199711090dal,CRD,11 | 1997,0,1,1,114,54|79|11,1,-8.5,11,1,38.5|u
CRD-199711090dal,DAL,11 | 1997,0,1,1,114,54|79|11,1,8.5,11,1,38.5|u
GNB-199711090gnb,RAM,11 | 1997,0,0,1,49,38|85|7,0,-15.0,11,1,42.5|u
RAM-199711090gnb,GNB,11 | 1997,0,0,1,49,38|85|7,0,15.0,11,1,42.5|u
JAX-199711090jax,KAN,11 | 1997,0,0,1,5,54|68|9,1,-5.0,11,1,42.0|u
KAN-199711090jax,JAX,11 | 1997,0,0,1,5,54|68|9,1,5.0,11,1,42.0|u
MIA-199711090mia,NYJ,11 | 1997,0,0,1,81,64|66|6,1,-2.5,11,1,43.0|u
NYJ-199711090mia,MIA,11 | 1997,0,0,1,81,64|66|6,1,2.5,11,1,43.0|u
MIN-199711090min,CHI,11 | 1997,0,1,0,41,Dome,0,-9.0,11,1,42.5|o
CHI-199711090min,MIN,11 | 1997,0,1,0,41,Dome,0,9.0,11,1,42.5|o
WAS-199711090was,DET,11 | 1997,0,0,1,44,50|85|15,1,-4.0,11,1,41.0|u
DET-199711090was,WAS,11 | 1997,0,0,1,44,50|85|15,1,4.0,11,1,41.0|u
BUF-199711090buf,NWE,11 | 1997,1,1,1,90,43|78|9,1,3.0,11,1,41.5|u
NWE-199711090buf,BUF,11 | 1997,1,1,1,90,43|78|9,1,-3.0,11,1,41.5|u
DEN-199711090den,CAR,11 | 1997,1,0,1,67,30|90|12,1,-8.0,11,1,42.0|u
CAR-199711090den,DEN,11 | 1997,1,0,1,67,30|90|12,1,8.0,11,1,42.0|u
OTI-199711090oti,NYG,11 | 1997,1,0,1,51,46|79|7,1,-2.5,11,1,39.0|u
NYG-199711090oti,OTI,11 | 1997,1,0,1,51,46|79|7,1,2.5,11,1,39.0|u
RAI-199711090rai,NOR,11 | 1997,1,0,1,76,58|63|7,0,-9.5,11,1,43.0|u
NOR-199711090rai,RAI,11 | 1997,1,0,1,76,58|63|7,0,9.5,11,1,43.0|u
SDG-199711090sdg,SEA,11 | 1997,1,0,1,82,63|71|7,1,3.0,11,1,41.5|o
SEA-199711090sdg,SDG,11 | 1997,1,0,1,82,63|71|7,1,-3.0,11,1,41.5|o
PIT-199711090pit,RAV,11 | 1997,2,1,1,116,46|76|13,1,-6.5,11,1,45.0|u
RAV-199711090pit,PIT,11 | 1997,2,1,1,116,46|76|13,1,6.5,11,1,45.0|u
PHI-199711100phi,SFO,11 | 1997,2,1,1,123,47|67|12,1,3.5,11,1,39.5|u
SFO-199711100phi,PHI,11 | 1997,2,1,1,123,47|67|12,1,-3.5,11,1,39.5|u
CLT-199711160clt,GNB,12 | 1997,0,1,0,84,Dome,0,13.0,11,1,39.5|o
GNB-199711160clt,CLT,12 | 1997,0,1,0,84,Dome,0,-13.0,11,1,39.5|o
DET-199711160det,MIN,12 | 1997,0,1,0,80,Dome,0,1.0,11,1,43.0|o
MIN-199711160det,DET,12 | 1997,0,1,0,80,Dome,0,-1.0,11,1,43.0|o
JAX-199711160jax,OTI,12 | 1997,0,0,1,5,56|58|10,1,-6.0,11,1,42.5|u
OTI-199711160jax,JAX,12 | 1997,0,0,1,5,56|58|10,1,6.0,11,1,42.5|u
KAN-199711160kan,DEN,12 | 1997,0,0,1,7,24|71|8,0,3.0,11,1,40.0|o
DEN-199711160kan,KAN,12 | 1997,0,0,1,7,24|71|8,0,-3.0,11,1,40.0|o
NOR-199711160nor,SEA,12 | 1997,0,1,0,54,Dome,0,6.0,11,1,39.0|u
SEA-199711160nor,NOR,12 | 1997,0,1,0,54,Dome,0,-6.0,11,1,39.0|u
NYG-199711160nyg,CRD,12 | 1997,0,1,1,33,38|69|17,1,-5.5,11,1,37.0|u
CRD-199711160nyg,NYG,12 | 1997,0,1,1,33,38|69|17,1,5.5,11,1,37.0|u
PIT-199711160pit,CIN,12 | 1997,0,1,1,116,29|78|15,1,-9.5,11,1,43.0|u
CIN-199711160pit,PIT,12 | 1997,0,1,1,116,29|78|15,1,9.5,11,1,43.0|u
RAM-199711160ram,ATL,12 | 1997,0,1,0,112,Dome,0,-3.5,11,1,42.5|o
ATL-199711160ram,RAM,12 | 1997,0,1,0,112,Dome,0,3.5,11,1,42.5|o
RAV-199711160rav,PHI,12 | 1997,0,0,1,60,38|68|14,0,-2.5,11,1,41.0|u
PHI-199711160rav,RAV,12 | 1997,0,0,1,60,38|68|14,0,2.5,11,1,41.0|u
TAM-199711160tam,NWE,12 | 1997,0,0,1,39,60|73|9,0,2.0,11,1,41.0|u
NWE-199711160tam,TAM,12 | 1997,0,0,1,39,60|73|9,0,-2.0,11,1,41.0|u
CHI-199711160chi,NYJ,12 | 1997,1,0,1,102,25|78|11,1,3.0,11,1,41.0|u
NYJ-199711160chi,CHI,12 | 1997,1,0,1,102,25|78|11,1,-3.0,11,1,41.0|u
DAL-199711160dal,WAS,12 | 1997,1,1,1,114,37|57|8,0,-5.5,11,1,38.5|u
WAS-199711160dal,DAL,12 | 1997,1,1,1,114,37|57|8,0,5.5,11,1,38.5|u
SFO-199711160sfo,CAR,12 | 1997,1,0,1,0,56|86|12,0,-10.0,11,1,38.5|o
CAR-199711160sfo,SFO,12 | 1997,1,0,1,0,56|86|12,0,10.0,11,1,38.5|o
SDG-199711160sdg,RAI,12 | 1997,2,0,1,82,61|72|6,0,0.0,11,1,44.0|o
RAI-199711160sdg,SDG,12 | 1997,2,0,1,82,61|72|6,0,0.0,11,1,44.0|o
MIA-199711170mia,BUF,12 | 1997,2,0,1,81,70|73|11,1,-6.0,11,1,38.5|o
BUF-199711170mia,MIA,12 | 1997,2,0,1,81,70|73|11,1,6.0,11,1,38.5|o
ATL-199711230atl,NOR,13 | 1997,0,1,0,32,Dome,1,-4.5,11,1,38.0|u
NOR-199711230atl,ATL,13 | 1997,0,1,0,32,Dome,1,4.5,11,1,38.0|u
CHI-199711230chi,TAM,13 | 1997,0,0,1,102,27|73|13,0,5.5,11,1,36.5|u
TAM-199711230chi,CHI,13 | 1997,0,0,1,102,27|73|13,0,-5.5,11,1,36.5|u
DET-199711230det,CLT,13 | 1997,0,1,0,80,Dome,1,-8.5,11,1,42.5|u
CLT-199711230det,DET,13 | 1997,0,1,0,80,Dome,1,8.5,11,1,42.5|u
GNB-199711230gnb,DAL,13 | 1997,0,0,1,49,23|62|17,1,-7.0,11,1,38.0|o
DAL-199711230gnb,GNB,13 | 1997,0,0,1,49,23|62|17,1,7.0,11,1,38.0|o
NWE-199711230nwe,MIA,13 | 1997,0,0,1,30,32|92|12,0,-4.0,11,1,39.0|o
MIA-199711230nwe,NWE,13 | 1997,0,0,1,30,32|92|12,0,4.0,11,1,39.0|o
NYJ-199711230nyj,MIN,13 | 1997,0,1,1,33,39|98|10,0,-3.0,11,1,42.5|o
MIN-199711230nyj,NYJ,13 | 1997,0,1,1,33,39|98|10,0,3.0,11,1,42.5|o
OTI-199711230oti,BUF,13 | 1997,0,0,1,51,40|90|6,1,-3.5,11,1,37.0|o
BUF-199711230oti,OTI,13 | 1997,0,0,1,51,40|90|6,1,3.5,11,1,37.0|o
PHI-199711230phi,PIT,13 | 1997,0,1,1,123,45|90|6,0,3.0,11,1,37.0|o
PIT-199711230phi,PHI,13 | 1997,0,1,1,123,45|90|6,0,-3.0,11,1,37.0|o
RAV-199711230rav,CRD,13 | 1997,0,0,1,60,48|93|3,0,-4.0,11,1,40.0|u
CRD-199711230rav,RAV,13 | 1997,0,0,1,60,48|93|3,0,4.0,11,1,40.0|u
CIN-199711230cin,JAX,13 | 1997,1,1,1,16,39|74|11,0,6.0,11,1,40.5|o
JAX-199711230cin,CIN,13 | 1997,1,1,1,16,39|74|11,0,-6.0,11,1,40.5|o
RAM-199711230ram,CAR,13 | 1997,1,1,0,112,Dome,1,3.0,11,1,39.0|u
CAR-199711230ram,RAM,13 | 1997,1,1,0,112,Dome,1,-3.0,11,1,39.0|u
SEA-199711230sea,KAN,13 | 1997,1,1,0,99,Dome,0,-3.0,11,1,41.0|u
KAN-199711230sea,SEA,13 | 1997,1,1,0,99,Dome,0,3.0,11,1,41.0|u
SFO-199711230sfo,SDG,13 | 1997,1,0,1,0,61|86|15,0,-14.0,11,1,40.0|u
SDG-199711230sfo,SFO,13 | 1997,1,0,1,0,61|86|15,0,14.0,11,1,40.0|u
WAS-199711230was,NYG,13 | 1997,2,0,1,44,49|90|5,0,-5.5,11,1,36.0|u
NYG-199711230was,WAS,13 | 1997,2,0,1,44,49|90|5,0,5.5,11,1,36.0|u
DEN-199711240den,RAI,13 | 1997,2,0,1,67,43|42|11,1,-8.5,11,1,45.5|u
RAI-199711240den,DEN,13 | 1997,2,0,1,67,43|42|11,1,8.5,11,1,45.5|u
DET-199711270det,CHI,14 | 1997,0,1,0,80,Dome,1,-8.0,11,1,43.0|o
CHI-199711270det,DET,14 | 1997,0,1,0,80,Dome,1,8.0,11,1,43.0|o
DAL-199711270dal,OTI,14 | 1997,1,1,1,114,66|68|16,0,-6.5,11,1,38.5|o
OTI-199711270dal,DAL,14 | 1997,1,1,1,114,66|68|16,0,6.5,11,1,38.5|o
BUF-199711300buf,NYJ,14 | 1997,0,1,1,90,39|92|6,0,2.5,11,1,38.5|u
NYJ-199711300buf,BUF,14 | 1997,0,1,1,90,39|92|6,0,-2.5,11,1,38.5|u
CAR-199711300car,NOR,14 | 1997,0,0,1,25,57|93|6,0,-9.0,11,1,36.0|u
NOR-199711300car,CAR,14 | 1997,0,0,1,25,57|93|6,0,9.0,11,1,36.0|u
JAX-199711300jax,RAV,14 | 1997,0,0,1,5,71|89|14,0,-8.0,11,1,43.5|o
RAV-199711300jax,JAX,14 | 1997,0,0,1,5,71|89|14,0,8.0,11,1,43.5|o
KAN-199711300kan,SFO,14 | 1997,0,0,1,7,46|85|14,0,4.5,11,1,37.0|o
SFO-199711300kan,KAN,14 | 1997,0,0,1,7,46|85|14,0,-4.5,11,1,37.0|o
NWE-199711300nwe,CLT,14 | 1997,0,0,1,30,38|58|7,0,-11.5,11,1,40.0|u
CLT-199711300nwe,NWE,14 | 1997,0,0,1,30,38|58|7,0,11.5,11,1,40.0|u
PHI-199711300phi,CIN,14 | 1997,0,1,1,123,46|80|5,0,-5.0,11,1,39.0|o
CIN-199711300phi,PHI,14 | 1997,0,1,1,123,46|80|5,0,5.0,11,1,39.0|o
WAS-199711300was,RAM,14 | 1997,0,0,1,44,50|82|6,0,-8.5,11,1,36.5|o
RAM-199711300was,WAS,14 | 1997,0,0,1,44,50|82|6,0,8.5,11,1,36.5|o
CRD-199711300crd,PIT,14 | 1997,1,0,1,108,56|53|5,1,5.5,11,1,38.0|o
PIT-199711300crd,CRD,14 | 1997,1,0,1,108,56|53|5,1,-5.5,11,1,38.0|o
NYG-199711300nyg,TAM,14 | 1997,1,1,1,33,45|75|7,0,-1.0,11,1,35.0|u
TAM-199711300nyg,NYG,14 | 1997,1,1,1,33,45|75|7,0,1.0,11,1,35.0|u
RAI-199711300rai,MIA,14 | 1997,1,0,1,76,56|76|12,1,2.5,11,1,44.0|o
MIA-199711300rai,RAI,14 | 1997,1,0,1,76,56|76|12,1,-2.5,11,1,44.0|o
SEA-199711300sea,ATL,14 | 1997,1,1,0,99,Dome,0,-7.0,11,1,43.5|u
ATL-199711300sea,SEA,14 | 1997,1,1,0,99,Dome,0,7.0,11,1,43.5|u
SDG-199711300sdg,DEN,14 | 1997,2,0,1,82,61|67|8,1,8.5,11,1,43.5|o
DEN-199711300sdg,SDG,14 | 1997,2,0,1,82,61|67|8,1,-8.5,11,1,43.5|o
MIN-199712010min,GNB,14 | 1997,2,1,0,41,Dome,1,3.0,12,1,44.0|u
GNB-199712010min,MIN,14 | 1997,2,1,0,41,Dome,1,-3.0,12,1,44.0|u
CIN-199712040cin,OTI,15 | 1997,2,1,1,16,42|84|13,0,3.0,12,1,41.5|o
OTI-199712040cin,CIN,15 | 1997,2,1,1,16,42|84|13,0,-3.0,12,1,41.5|o
CHI-199712070chi,BUF,15 | 1997,0,0,1,102,31|80|11,0,1.5,12,1,37.0|u
BUF-199712070chi,CHI,15 | 1997,0,0,1,102,31|80|11,0,-1.5,12,1,37.0|u
JAX-199712070jax,NWE,15 | 1997,0,0,1,5,43|56|9,0,-3.5,12,1,44.5|o
NWE-199712070jax,JAX,15 | 1997,0,0,1,5,43|56|9,0,3.5,12,1,44.5|o
KAN-199712070kan,RAI,15 | 1997,0,0,1,7,25|87|7,1,-9.0,12,1,42.0|u
RAI-199712070kan,KAN,15 | 1997,0,0,1,7,25|87|7,1,9.0,12,1,42.0|u
NOR-199712070nor,RAM,15 | 1997,0,1,0,54,Dome,0,-1.5,12,1,37.0|o
RAM-199712070nor,NOR,15 | 1997,0,1,0,54,Dome,0,1.5,12,1,37.0|o
PHI-199712070phi,NYG,15 | 1997,0,1,1,123,35|56|17,0,-4.0,12,1,35.5|o
NYG-199712070phi,PHI,15 | 1997,0,1,1,123,35|56|17,0,4.0,12,1,35.5|o
PIT-199712070pit,DEN,15 | 1997,0,1,1,116,28|86|13,1,-1.0,12,1,43.0|o
DEN-199712070pit,PIT,15 | 1997,0,1,1,116,28|86|13,1,1.0,12,1,43.0|o
RAV-199712070rav,SEA,15 | 1997,0,0,1,60,36|53|16,1,-1.0,12,1,45.5|o
SEA-199712070rav,RAV,15 | 1997,0,0,1,60,36|53|16,1,1.0,12,1,45.5|o
TAM-199712070tam,GNB,15 | 1997,0,0,1,39,49|56|8,1,4.0,12,1,38.0|u
GNB-199712070tam,TAM,15 | 1997,0,0,1,39,49|56|8,1,-4.0,12,1,38.0|u
CRD-199712070crd,WAS,15 | 1997,1,0,1,108,57|82|6,1,2.5,12,1,38.0|o
WAS-199712070crd,CRD,15 | 1997,1,0,1,108,57|82|6,1,-2.5,12,1,38.0|o
NYJ-199712070nyj,CLT,15 | 1997,1,1,1,33,35|63|19,0,-8.0,12,1,41.0|u
CLT-199712070nyj,NYJ,15 | 1997,1,1,1,33,35|63|19,0,8.0,12,1,41.0|u
SDG-199712070sdg,ATL,15 | 1997,1,0,1,82,62|83|11,1,3.0,12,1,43.5|u
ATL-199712070sdg,SDG,15 | 1997,1,0,1,82,62|83|11,1,-3.0,12,1,43.5|u
SFO-199712070sfo,MIN,15 | 1997,1,0,1,0,57|91|14,1,-7.0,12,1,41.0|o
MIN-199712070sfo,SFO,15 | 1997,1,0,1,0,57|91|14,1,7.0,12,1,41.0|o
MIA-199712070mia,DET,15 | 1997,2,0,1,81,57|62|7,0,-3.5,12,1,43.0|o
DET-199712070mia,MIA,15 | 1997,2,0,1,81,57|62|7,0,3.5,12,1,43.0|o
DAL-199712080dal,CAR,15 | 1997,2,1,1,114,49|88|11,0,-6.5,12,1,36.5|u
CAR-199712080dal,DAL,15 | 1997,2,1,1,114,49|88|11,0,6.5,12,1,36.5|u
NYG-199712130nyg,WAS,16 | 1997,0,1,1,33,36|69|13,1,-3.0,12,1,36.5|o
WAS-199712130nyg,NYG,16 | 1997,0,1,1,33,36|69|13,1,3.0,12,1,36.5|o
NWE-199712130nwe,PIT,16 | 1997,1,0,1,30,36|86|14,0,-2.5,12,1,42.0|o
PIT-199712130nwe,NWE,16 | 1997,1,0,1,30,36|86|14,0,2.5,12,1,42.0|o
ATL-199712140atl,PHI,16 | 1997,0,1,0,32,Dome,1,-2.0,12,1,42.5|u
PHI-199712140atl,ATL,16 | 1997,0,1,0,32,Dome,1,2.0,12,1,42.5|u
BUF-199712140buf,JAX,16 | 1997,0,1,1,90,30|74|15,1,5.0,12,1,38.5|u
JAX-199712140buf,BUF,16 | 1997,0,1,1,90,30|74|15,1,-5.0,12,1,38.5|u
CIN-199712140cin,DAL,16 | 1997,0,1,1,16,33|73|7,1,-3.5,12,1,41.5|o
DAL-199712140cin,CIN,16 | 1997,0,1,1,16,33|73|7,1,3.5,12,1,41.5|o
CLT-199712140clt,MIA,16 | 1997,0,1,0,84,Dome,0,4.0,12,0,41.0|p
MIA-199712140clt,CLT,16 | 1997,0,1,0,84,Dome,0,-4.0,12,0,41.0|p
MIN-199712140min,DET,16 | 1997,0,1,0,41,Dome,0,-2.5,12,1,46.0|u
DET-199712140min,MIN,16 | 1997,0,1,0,41,Dome,0,2.5,12,1,46.0|u
NYJ-199712140nyj,TAM,16 | 1997,0,1,1,33,38|56|21,0,2.5,12,1,37.0|u
TAM-199712140nyj,NYJ,16 | 1997,0,1,1,33,38|56|21,0,-2.5,12,1,37.0|u
RAV-199712140rav,OTI,16 | 1997,0,0,1,60,35|61|11,0,0.0,12,1,43.0|u
OTI-199712140rav,RAV,16 | 1997,0,0,1,60,35|61|11,0,0.0,12,1,43.0|u
CAR-199712140car,GNB,16 | 1997,1,0,1,25,41|52|8,1,7.0,12,1,38.0|o
GNB-199712140car,CAR,16 | 1997,1,0,1,25,41|52|8,1,-7.0,12,1,38.0|o
NOR-199712140nor,CRD,16 | 1997,1,1,0,54,Dome,1,-2.0,12,1,38.5|u
CRD-199712140nor,NOR,16 | 1997,1,1,0,54,Dome,1,2.0,12,1,38.5|u
RAI-199712140rai,SEA,16 | 1997,1,0,1,76,53|79|12,0,-1.5,12,1,46.0|u
SEA-199712140rai,RAI,16 | 1997,1,0,1,76,53|79|12,0,1.5,12,1,46.0|u
SDG-199712140sdg,KAN,16 | 1997,1,0,1,82,58|52|7,1,9.5,12,1,41.0|u
KAN-199712140sdg,SDG,16 | 1997,1,0,1,82,58|52|7,1,-9.5,12,1,41.0|u
RAM-199712140ram,CHI,16 | 1997,2,1,0,112,Dome,0,-3.0,12,1,41.0|u
CHI-199712140ram,RAM,16 | 1997,2,1,0,112,Dome,0,3.0,12,1,41.0|u
SFO-199712150sfo,DEN,16 | 1997,2,0,1,0,49|90|7,1,-4.0,12,1,44.0|o
DEN-199712150sfo,SFO,16 | 1997,2,0,1,0,49|90|7,1,4.0,12,1,44.0|o
GNB-199712200gnb,BUF,17 | 1997,0,0,1,49,32|73|7,1,-7.0,12,1,37.5|o
BUF-199712200gnb,GNB,17 | 1997,0,0,1,49,32|73|7,1,7.0,12,1,37.5|o
CAR-199712200car,RAM,17 | 1997,1,0,1,25,49|50|6,0,-5.0,12,1,38.0|o
RAM-199712200car,CAR,17 | 1997,1,0,1,25,49|50|6,0,5.0,12,1,38.0|o
CIN-199712210cin,RAV,17 | 1997,0,1,1,16,37|74|13,0,-7.0,12,1,45.0|u
RAV-199712210cin,CIN,17 | 1997,0,1,1,16,37|74|13,0,7.0,12,1,45.0|u
DAL-199712210dal,NYG,17 | 1997,0,1,1,114,48|87|17,0,-1.5,12,1,38.0|u
NYG-199712210dal,DAL,17 | 1997,0,1,1,114,48|87|17,0,1.5,12,1,38.0|u
KAN-199712210kan,NOR,17 | 1997,0,0,1,7,31|84|16,1,-7.0,12,1,37.0|o
NOR-199712210kan,KAN,17 | 1997,0,0,1,7,31|84|16,1,7.0,12,1,37.0|o
MIN-199712210min,CLT,17 | 1997,0,1,0,41,Dome,1,-6.5,12,1,42.0|o
CLT-199712210min,MIN,17 | 1997,0,1,0,41,Dome,1,6.5,12,1,42.0|o
OTI-199712210oti,PIT,17 | 1997,0,0,1,51,47|83|15,0,1.5,12,1,39.5|u
PIT-199712210oti,OTI,17 | 1997,0,0,1,51,47|83|15,0,-1.5,12,1,39.5|u
TAM-199712210tam,CHI,17 | 1997,0,0,1,39,65|86|6,1,-7.5,12,1,36.5|o
CHI-199712210tam,TAM,17 | 1997,0,0,1,39,65|86|6,1,7.5,12,1,36.5|o
WAS-199712210was,PHI,17 | 1997,0,0,1,44,42|58|10,0,-5.5,12,1,38.0|o
PHI-199712210was,WAS,17 | 1997,0,0,1,44,42|58|10,0,5.5,12,1,38.0|o
CRD-199712210crd,ATL,17 | 1997,1,0,1,108,55|71|8,0,1.5,12,1,42.5|o
ATL-199712210crd,CRD,17 | 1997,1,0,1,108,55|71|8,0,-1.5,12,1,42.5|o
DEN-199712210den,SDG,17 | 1997,1,0,1,67,23|80|6,1,-13.0,12,1,41.5|u
SDG-199712210den,DEN,17 | 1997,1,0,1,67,23|80|6,1,13.0,12,1,41.5|u
DET-199712210det,NYJ,17 | 1997,1,1,0,80,Dome,0,-5.5,12,1,43.0|u
NYJ-199712210det,DET,17 | 1997,1,1,0,80,Dome,0,5.5,12,1,43.0|u
RAI-199712210rai,JAX,17 | 1997,1,0,1,76,52|54|12,1,2.5,12,1,44.0|u
JAX-199712210rai,RAI,17 | 1997,1,0,1,76,52|54|12,1,-2.5,12,1,44.0|u
SEA-199712210sea,SFO,17 | 1997,2,1,0,99,Dome,0,2.5,12,1,42.5|o
SFO-199712210sea,SEA,17 | 1997,2,1,0,99,Dome,0,-2.5,12,1,42.5|o
MIA-199712220mia,NWE,17 | 1997,2,0,1,81,76|84|12,0,-2.0,12,1,44.5|u
NWE-199712220mia,MIA,17 | 1997,2,0,1,81,76|84|12,0,2.0,12,1,44.5|u
NYG-199712270nyg,MIN,18 | 1997,0,1,1,33,39|69|10,0,-4.5,12,1,38.0|o
MIN-199712270nyg,NYG,18 | 1997,0,1,1,33,39|69|10,0,4.5,12,1,38.0|o
DEN-199712270den,JAX,18 | 1997,1,0,1,67,27|50|21,1,-6.5,12,1,45.5|o
JAX-199712270den,DEN,18 | 1997,1,0,1,67,27|50|21,1,6.5,12,1,45.5|o
NWE-199712280nwe,MIA,18 | 1997,0,0,1,30,33|63|14,1,-5.0,12,1,41.5|u
MIA-199712280nwe,NWE,18 | 1997,0,0,1,30,33|63|14,1,5.0,12,1,41.5|u
TAM-199712280tam,DET,18 | 1997,1,0,1,39,49|69|11,1,-3.0,12,1,38.5|u
DET-199712280tam,TAM,18 | 1997,1,0,1,39,49|69|11,1,3.0,12,1,38.5|u
PIT-199801030pit,NWE,19 | 1997,0,1,1,116,50|36|14,0,-6.0,1,1,42.0|u
NWE-199801030pit,PIT,19 | 1997,0,1,1,116,50|36|14,0,6.0,1,1,42.0|u
SFO-199801030sfo,MIN,19 | 1997,1,0,1,0,54|90|13,1,-11.5,1,1,42.0|o
MIN-199801030sfo,SFO,19 | 1997,1,0,1,0,54|90|13,1,11.5,1,1,42.0|o
GNB-199801040gnb,TAM,19 | 1997,0,0,1,49,27|79|17,1,-13.0,1,1,38.0|u
TAM-199801040gnb,GNB,19 | 1997,0,0,1,49,27|79|17,1,13.0,1,1,38.0|u
KAN-199801040kan,DEN,19 | 1997,1,0,1,7,30|91|11,0,0.0,1,1,41.0|u
DEN-199801040kan,KAN,19 | 1997,1,0,1,7,30|91|11,0,0.0,1,1,41.0|u
PIT-199801110pit,DEN,20 | 1997,0,1,1,116,33|52|8,0,-1.0,1,1,41.0|o
DEN-199801110pit,PIT,20 | 1997,0,1,1,116,33|52|8,0,1.0,1,1,41.0|o
SFO-199801110sfo,GNB,20 | 1997,1,0,1,0,54|95|10,1,1.5,1,1,43.5|u
GNB-199801110sfo,SFO,20 | 1997,1,0,1,0,54|95|10,1,-1.5,1,1,43.5|u
CAR-199809060car,ATL,1 | 1998,0,0,1,25,79|76|5,0,-4.5,9,1,38.5|u
ATL-199809060car,CAR,1 | 1998,0,0,1,25,79|76|5,0,4.5,9,1,38.5|u
CHI-199809060chi,JAX,1 | 1998,0,0,1,102,80|73|7,0,10.0,9,1,41.0|o
JAX-199809060chi,CHI,1 | 1998,0,0,1,102,80|73|7,0,-10.0,9,1,41.0|o
CIN-199809060cin,OTI,1 | 1998,0,1,1,16,81|62|8,0,0.0,9,1,44.0|u
OTI-199809060cin,CIN,1 | 1998,0,1,1,16,81|62|8,0,0.0,9,1,44.0|u
GNB-199809060gnb,DET,1 | 1998,0,0,1,49,74|73|8,1,-9.5,9,1,44.5|o
DET-199809060gnb,GNB,1 | 1998,0,0,1,49,74|73|8,1,9.5,9,1,44.5|o
MIN-199809060min,TAM,1 | 1998,0,1,0,41,Dome,1,-3.0,9,1,39.5|u
TAM-199809060min,MIN,1 | 1998,0,1,0,41,Dome,1,3.0,9,1,39.5|u
NYG-199809060nyg,WAS,1 | 1998,0,1,1,33,80|42|12,1,-2.5,9,1,36.5|o
WAS-199809060nyg,NYG,1 | 1998,0,1,1,33,80|42|12,1,2.5,9,1,36.5|o
PHI-199809060phi,SEA,1 | 1998,0,1,1,123,75|60|11,1,4.5,9,1,39.0|u
SEA-199809060phi,PHI,1 | 1998,0,1,1,123,75|60|11,1,-4.5,9,1,39.0|u
RAM-199809060ram,NOR,1 | 1998,0,1,0,112,Dome,0,-4.0,9,1,36.5|o
NOR-199809060ram,RAM,1 | 1998,0,1,0,112,Dome,0,4.0,9,1,36.5|o
RAV-199809060rav,PIT,1 | 1998,0,0,1,87,73|51|5,1,3.0,9,1,42.0|u
PIT-199809060rav,RAV,1 | 1998,0,0,1,87,73|51|5,1,-3.0,9,1,42.0|u
DAL-199809060dal,CRD,1 | 1998,1,1,1,114,88|45|11,1,-5.5,9,1,41.5|o
CRD-199809060dal,DAL,1 | 1998,1,1,1,114,88|45|11,1,5.5,9,1,41.5|o
CLT-199809060clt,MIA,1 | 1998,1,1,0,84,Dome,1,3.5,9,0,39.0|p
MIA-199809060clt,CLT,1 | 1998,1,1,0,84,Dome,1,-3.5,9,0,39.0|p
SDG-199809060sdg,BUF,1 | 1998,1,0,1,82,73|83|9,1,-1.5,9,1,41.0|u
BUF-199809060sdg,SDG,1 | 1998,1,0,1,82,73|83|9,1,1.5,9,1,41.0|u
SFO-199809060sfo,NYJ,1 | 1998,1,0,1,0,71|70|14,0,-7.5,9,1,44.0|o
NYJ-199809060sfo,SFO,1 | 1998,1,0,1,0,71|70|14,0,7.5,9,1,44.0|o
KAN-199809060kan,RAI,1 | 1998,2,0,1,7,84|66|12,1,-8.0,9,1,41.0|u
RAI-199809060kan,KAN,1 | 1998,2,0,1,7,84|66|12,1,8.0,9,1,41.0|u
DEN-199809070den,NWE,1 | 1998,2,0,1,67,70|47|9,0,-7.0,9,1,45.5|o
NWE-199809070den,DEN,1 | 1998,2,0,1,67,70|47|9,0,7.0,9,1,45.5|o
ATL-199809130atl,PHI,2 | 1998,0,1,0,32,Dome,0,-8.5,9,1,38.5|u
PHI-199809130atl,ATL,2 | 1998,0,1,0,32,Dome,0,8.5,9,1,38.5|u
DET-199809130det,CIN,2 | 1998,0,1,0,80,Dome,0,-7.0,9,1,44.5|o
CIN-199809130det,DET,2 | 1998,0,1,0,80,Dome,0,7.0,9,1,44.5|o
GNB-199809130gnb,TAM,2 | 1998,0,0,1,49,70|79|5,1,-7.5,9,1,39.0|u
TAM-199809130gnb,GNB,2 | 1998,0,0,1,49,70|79|5,1,7.5,9,1,39.0|u
JAX-199809130jax,KAN,2 | 1998,0,0,1,5,79|73|6,1,-3.5,9,1,42.5|u
KAN-199809130jax,JAX,2 | 1998,0,0,1,5,79|73|6,1,3.5,9,1,42.5|u
MIA-199809130mia,BUF,2 | 1998,0,0,1,81,82|62|12,0,-7.5,9,1,38.0|u
BUF-199809130mia,MIA,2 | 1998,0,0,1,81,82|62|12,0,7.5,9,1,38.0|u
NOR-199809130nor,CAR,2 | 1998,0,1,0,54,Dome,0,4.0,9,1,35.0|u
CAR-199809130nor,NOR,2 | 1998,0,1,0,54,Dome,0,-4.0,9,1,35.0|u
NYJ-199809130nyj,RAV,2 | 1998,0,1,1,33,75|60|9,0,-5.5,9,1,44.5|u
RAV-199809130nyj,NYJ,2 | 1998,0,1,1,33,75|60|9,0,5.5,9,1,44.5|u
