key,opp_abbr,wy,elo,opp_elo,eloYearly,opp_eloYearly,eloSmooth-0.65,opp_eloSmooth-0.65,eloYearlySmooth-0.65,opp_eloYearlySmooth-0.65
PHI-198009070phi,DEN,1 | 1980,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
DEN-198009070phi,PHI,1 | 1980,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
RAM-198009070ram,DET,1 | 1980,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
DET-198009070ram,RAM,1 | 1980,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
SEA-198009070sea,SDG,1 | 1980,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
SDG-198009070sea,SEA,1 | 1980,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
WAS-198009080was,DAL,1 | 1980,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
DAL-198009080was,WAS,1 | 1980,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
TAM-198009110tam,RAM,2 | 1980,1504.0419108440278,1495.9580891559722,1504.0419108440278,1495.9580891559722,1504.419561345814,1496.785210279971,1504.419561345814,1496.785210279971
RAM-198009110tam,TAM,2 | 1980,1495.9580891559722,1504.0419108440278,1495.9580891559722,1504.0419108440278,1496.785210279971,1504.419561345814,1496.785210279971,1504.419561345814
BUF-198009140buf,NYJ,2 | 1980,1510.3775161627193,1489.6224838372807,1510.3775161627193,1489.6224838372807,1511.3318673958993,1490.3650956658237,1511.3318673958993,1490.3650956658237
NYJ-198009140buf,BUF,2 | 1980,1489.6224838372807,1510.3775161627193,1489.6224838372807,1510.3775161627193,1490.3650956658237,1511.3318673958993,1490.3650956658237,1511.3318673958993
MIN-198009140min,PHI,2 | 1980,1475.5225814613077,1524.4774185386923,1475.5225814613077,1524.4774185386923,1484.6526831790088,1516.944492474572,1484.6526831790088,1516.944492474572
PHI-198009140min,MIN,2 | 1980,1524.4774185386923,1475.5225814613077,1524.4774185386923,1475.5225814613077,1516.944492474572,1484.6526831790088,1516.944492474572,1484.6526831790088
NWE-198009140nwe,ATL,2 | 1980,1485.9414147950151,1514.0585852049849,1485.9414147950151,1514.0585852049849,1485.3855536885137,1514.0585852049849,1485.3855536885137,1514.0585852049849
