key,opp_abbr,wy,ppg,opp_ppg,total_yards,opp_total_yards,pass_yards,opp_pass_yards,rush_yards,opp_rush_yards
BUF-199309050buf,NWE,1 | 1993,25.183333333333334,17.61111111111111,365.87222222222226,290.47222222222223,226.59444444444443,228.4111111111111,152.1,85.77777777777777
NWE-199309050buf,BUF,1 | 1993,12.8125,22.6875,224.0,315.5,155.75,200.6875,96.875,121.9375
CLE-199309050cle,CIN,1 | 1993,17.0,17.1875,280.75,297.3125,193.875,216.6875,100.4375,100.3125
CIN-199309050cle,CLE,1 | 1993,17.125,22.75,244.9375,333.3125,142.75,226.25,123.5,125.4375
CLT-199309050clt,MIA,1 | 1993,13.5,18.875,273.0,317.125,224.0,202.25,68.875,135.875
MIA-199309050clt,CLT,1 | 1993,21.0125,17.25,338.45,286.975,254.5,199.275,95.0875,104.2
DET-199309050det,ATL,1 | 1993,17.0625,20.75,277.5,316.125,196.875,212.625,102.75,115.0625
ATL-199309050det,DET,1 | 1993,20.4375,25.875,306.4375,346.8125,243.25,218.5,79.375,143.375
GNB-199309050gnb,RAM,1 | 1993,17.25,18.5,299.0625,318.625,218.625,218.5,97.1875,113.8125
RAM-199309050gnb,GNB,1 | 1993,19.5625,23.9375,304.8125,345.1875,213.875,217.5625,103.6875,139.375
NYJ-199309050nyj,DEN,1 | 1993,13.75,19.6875,276.9375,305.0,185.125,200.0625,109.5,119.9375
DEN-199309050nyj,NYJ,1 | 1993,16.375,20.5625,276.875,317.6875,207.0,214.8125,93.75,122.6875
PHI-199309050phi,CRD,1 | 1993,22.2375,15.8625,305.8875,279.4125,187.6125,207.625,146.1875,94.5375
CRD-199309050phi,PHI,1 | 1993,15.1875,20.75,286.0625,320.375,209.0,230.4375,93.1875,102.1875
PIT-199309050pit,SFO,1 | 1993,17.73611111111111,14.76388888888889,301.375,293.90972222222223,188.77083333333331,189.875,132.79861111111111,119.05555555555556
SFO-199309050pit,PIT,1 | 1993,26.1,15.25,384.9125,304.6125,250.2375,232.9125,145.8375,89.925
TAM-199309050tam,KAN,1 | 1993,16.6875,22.8125,298.1875,324.0625,212.4375,233.75,106.625,104.6875
KAN-199309050tam,TAM,1 | 1993,20.72222222222222,17.5,269.0486111111111,273.5486111111111,196.09027777777777,183.75694444444446,94.25,115.83333333333334
CHI-199309050chi,NYG,1 | 1993,18.4375,22.5625,308.8125,309.5,208.375,205.625,116.9375,121.75
NYG-199309050chi,CHI,1 | 1993,19.125,22.9375,276.375,315.1875,164.25,201.75,129.8125,125.75
RAI-199309050rai,MIN,1 | 1993,15.5625,17.5625,274.0,282.25,184.375,197.0625,112.125,105.1875
MIN-199309050rai,RAI,1 | 1993,22.618055555555557,16.020833333333336,299.09722222222223,286.3263888888889,193.78472222222223,193.25694444444446,124.85416666666666,113.94444444444444
SDG-199309050sdg,SEA,1 | 1993,19.555555555555557,15.11111111111111,320.2777777777778,266.77777777777777,219.61111111111111,199.33333333333331,118.72222222222223,89.61111111111111
SEA-199309050sdg,SDG,1 | 1993,8.75,19.5,210.875,286.4375,145.1875,186.125,99.75,120.125
NOR-199309050nor,OTI,1 | 1993,20.65277777777778,13.909722222222221,303.9861111111111,259.8611111111111,211.25694444444446,180.09027777777777,100.05555555555556,102.27777777777777
OTI-199309050nor,NOR,1 | 1993,22.90972222222222,17.368055555555557,357.3611111111111,269.47916666666663,269.70833333333337,187.52083333333331,100.53472222222223,102.16666666666666
WAS-199309060was,DAL,1 | 1993,19.0375,15.4375,308.725,278.1875,209.1625,189.1875,111.1375,107.4875
DAL-199309060was,WAS,1 | 1993,26.27777777777778,15.166666666666668,353.77777777777777,251.33333333333331,228.83333333333331,194.83333333333331,133.44444444444446,78.94444444444444
ATL-199309120atl,NOR,2 | 1993,13.0,30.0,237.0,262.0,260.0,178.0,21.0,96.0
NOR-199309120atl,ATL,2 | 1993,33.0,21.0,346.0,405.0,206.0,369.0,142.0,70.0
CIN-199309120cin,CLT,2 | 1993,14.0,27.0,227.0,263.0,214.0,182.0,55.0,96.0
CLT-199309120cin,CIN,2 | 1993,20.0,24.0,274.0,355.0,232.0,236.0,42.0,119.0
GNB-199309120gnb,PHI,2 | 1993,36.0,6.0,381.0,228.0,264.0,175.0,138.0,53.0
PHI-199309120gnb,GNB,2 | 1993,23.0,17.0,359.0,231.0,192.0,189.0,167.0,48.0
MIN-199309120min,CHI,2 | 1993,7.0,24.0,205.0,312.0,161.0,225.0,58.0,98.0
CHI-199309120min,MIN,2 | 1993,20.0,26.0,269.0,361.0,178.0,277.0,103.0,105.0
NWE-199309120nwe,DET,2 | 1993,14.0,38.0,268.0,334.0,148.0,167.0,133.0,177.0
DET-199309120nwe,NWE,2 | 1993,30.0,13.0,262.0,237.0,178.0,260.0,96.0,21.0
NYG-199309120nyg,TAM,2 | 1993,26.0,20.0,361.0,269.0,277.0,178.0,105.0,103.0
TAM-199309120nyg,NYG,2 | 1993,3.0,27.0,157.0,400.0,140.0,284.0,25.0,122.0
OTI-199309120oti,KAN,2 | 1993,21.0,33.0,405.0,346.0,369.0,206.0,70.0,142.0
KAN-199309120oti,OTI,2 | 1993,27.0,3.0,400.0,157.0,284.0,140.0,122.0,25.0
WAS-199309120was,CRD,2 | 1993,35.0,16.0,332.0,345.0,161.0,269.0,171.0,91.0
CRD-199309120was,WAS,2 | 1993,17.0,23.0,231.0,359.0,189.0,192.0,48.0,167.0
DAL-199309120dal,BUF,2 | 1993,16.0,35.0,345.0,332.0,269.0,161.0,91.0,171.0
BUF-199309120dal,DAL,2 | 1993,38.0,14.0,334.0,268.0,167.0,148.0,177.0,133.0
DEN-199309120den,SDG,2 | 1993,26.0,20.0,353.0,422.0,269.0,371.0,99.0,71.0
SDG-199309120den,DEN,2 | 1993,18.0,12.0,269.0,230.0,123.0,154.0,160.0,89.0
MIA-199309120mia,NYJ,2 | 1993,24.0,20.0,355.0,274.0,236.0,232.0,119.0,42.0
NYJ-199309120mia,MIA,2 | 1993,20.0,26.0,422.0,353.0,371.0,269.0,71.0,99.0
RAM-199309120ram,PIT,2 | 1993,6.0,36.0,228.0,381.0,175.0,264.0,53.0,138.0
PIT-199309120ram,RAM,2 | 1993,13.0,24.0,211.0,326.0,138.0,240.0,102.0,86.0
SEA-199309120sea,RAI,2 | 1993,12.0,18.0,230.0,269.0,154.0,123.0,89.0,160.0
RAI-199309120sea,SEA,2 | 1993,24.0,7.0,312.0,205.0,225.0,161.0,98.0,58.0
CLE-199309130cle,SFO,2 | 1993,27.0,14.0,263.0,227.0,182.0,214.0,96.0,55.0
SFO-199309130cle,CLE,2 | 1993,24.0,13.0,326.0,211.0,240.0,138.0,86.0,102.0
NOR-199309190nor,DET,3 | 1993,33.5,26.0,451.5,390.0,273.5,348.5,184.5,74.0
DET-199309190nor,NOR,3 | 1993,24.5,14.5,301.0,264.5,176.5,249.5,141.0,41.0
NWE-199309190nwe,SEA,3 | 1993,15.0,28.5,280.0,337.0,193.5,171.0,97.0,181.5
